Time_s,Gate_Flow_m3s,Inlet_h_m,Inlet_Q_m3s,Gate_Up_h_m,Gate_Up_Q_m3s,Gate_Down_h_m,Gate_Down_Q_m3s,Outlet_h_m,Outlet_Q_m3s
14594.0,14.142509393397518,1.5145565075953504,14.990622744711281,1.5320919709295715,14.430132685734673,1.5098973769153934,14.344517925638495,1.4166238739999666,13.598446379211056
14596.0,14.142610717303505,1.5145578647020148,14.990629061112614,1.5321078301234607,14.43024442138729,1.5099129402165898,14.34463932816603,1.41666625025619,13.599037371364897
14598.0,14.142711989661944,1.5145592211380925,14.990635374265933,1.5321236820940427,14.430356101098102,1.5099284964447475,14.344760670233399,1.416708608565775,13.599628144593307
14600.0,14.142813210501828,1.5145605769039492,14.990641684173118,1.5321395268447096,14.430467724897756,1.5099440456031747,14.344881951873433,1.4167509526512445,13.600218690934877
14602.0,14.142914379852542,1.5145619319999504,14.990647990836058,1.532155364378852,14.43057929281692,1.5099595876951786,14.345003173119,1.4167932800005443,13.60080901223956
14604.0,14.143015497742239,1.5145632864264609,14.990654294256633,1.5321711946998584,14.430690804886371,1.509975122724064,14.345124334003065,1.4168355924149425,13.601399108202056
14606.0,14.143116564200167,1.5145646401838462,14.990660594436726,1.532187017811116,14.430802261136598,1.5099906506931347,14.345245434558304,1.4168778871619545,13.601988982538227
14608.0,14.143217579255158,1.514565993272471,14.990666891378218,1.5322028337160112,14.430913661598254,1.510006171605692,14.34536647481756,1.4169201650088976,13.602578634701231
14610.0,14.14331854293619,1.5145673456927002,14.990673185082985,1.5322186424179267,14.431025006301933,1.5100216854650368,14.345487454813615,1.4169624271453851,13.603168061132518
14612.0,14.143419455271811,1.5145686974448975,14.99067947555291,1.5322344439202453,14.431136295278261,1.5100371922744678,14.345608374579275,1.417004674046668,13.603757260201736
14614.0,14.143520316290857,1.5145700485294276,14.99068576278986,1.532250238226347,14.431247528557734,1.5100526920372819,14.345729234147225,1.4170469056471215,13.604346232360108
14616.0,14.143621126022708,1.514571398946654,14.990692046795726,1.5322660253396112,14.431358706170872,1.5100681847567747,14.34585003355017,1.4170891216242971,13.604934979286675
14618.0,14.143721884495498,1.5145727486969405,14.99069832757237,1.5322818052634148,14.431469828148352,1.51008367043624,14.345970772820964,1.4171313215822057,13.605523503091309
14620.0,14.143822591737923,1.5145740977806508,14.990704605121667,1.5322975780011339,14.431580894520568,1.51009914907897,14.346091451992194,1.4171735051426972,13.606111805806698
14622.0,14.143923247779213,1.5145754461981475,14.990710879445494,1.5323133435561416,14.431691905317951,1.510114620688256,14.34621207109646,1.4172156719821254,13.606699889123057
14624.0,14.144023852647788,1.5145767939497943,14.990717150545716,1.532329101931811,14.431802860571066,1.5101300852673867,14.346332630166515,1.4172578218404563,13.607287754279596
14626.0,14.144124406372452,1.5145781410359533,14.990723418424201,1.5323448531315123,14.431913760310328,1.5101455428196497,14.346453129234948,1.417299954518207,13.607875402044534
14628.0,14.14422490898177,1.5145794874569873,14.990729683082819,1.5323605971586143,14.432024604566184,1.5101609933483309,14.346573568334383,1.4173420698689612,13.608462832739939
14630.0,14.14432536050427,1.5145808332132589,14.990735944523436,1.5323763340164847,14.432135393369013,1.5101764368567143,14.346693947497378,1.4173841677910202,13.609050046286065
14632.0,14.144425760969051,1.5145821783051296,14.990742202747917,1.532392063708489,14.43224612674916,1.5101918733480835,14.346814266756448,1.4174262470240167,13.609637042251578
14634.0,14.144526110404655,1.5145835227329618,14.990748457758126,1.5324077862379912,14.432356804737095,1.5102073028257186,14.346934526144246,1.4174683100591157,13.610223813541117
14636.0,14.144626408839063,1.5145848664971164,14.99075470955593,1.532423501608354,14.432467427363202,1.5102227252929001,14.347054725693322,1.4175103601488208,13.61081035273343
14638.0,14.14472665630137,1.5145862095979556,14.99076095814318,1.5324392098229378,14.432577994657649,1.510238140752905,14.347174865436022,1.4175523942656387,13.611396663497201
14640.0,14.14482685282066,1.51458755203584,14.990767203521749,1.532454910885102,14.432688506650823,1.5102535492090103,14.347294945404894,1.4175944126838522,13.611982747143045
14642.0,14.144926998424364,1.5145888938111307,14.990773445693483,1.5324706047982035,14.43279896337319,1.5102689506644906,14.347414965632588,1.4176364174060332,13.612568602156344
14644.0,14.145027093141984,1.5145902349241886,14.990779684660247,1.5324862915655988,14.432909364854792,1.510284345122619,14.347534926151305,1.4176784049265803,13.61315423501052
14646.0,14.145127137001495,1.5145915753753736,14.9907859204239,1.5325019711906418,14.433019711126057,1.5102997325866674,14.34765482699365,1.417720375465524,13.613739647613464
14648.0,14.145227130031703,1.5145929151650463,14.990792152986288,1.5325176436766847,14.433130002217155,1.5103151130599055,14.34777466819195,1.4177623311603227,13.614324837791688
14650.0,14.145327072260866,1.5145942542935669,14.990798382349269,1.5325333090270794,14.433240238158355,1.5103304865456013,14.347894449778646,1.417804267507833,13.614909810767566
14652.0,14.145426963717366,1.514595592761295,14.990804608514697,1.5325489672451744,14.43335041897982,1.5103458530470224,14.348014171786069,1.417846189847229,13.615494560634868
14654.0,14.145526804430148,1.5145969305685905,14.990810831484424,1.5325646183343173,14.433460544711705,1.510361212567434,14.348133834246529,1.4178880939270386,13.616079090075026
14656.0,14.145626594427318,1.514598267715812,14.990817051260294,1.5325802622978544,14.433570615384289,1.510376565110099,14.348253437192476,1.4179299843095912,13.616663395269107
14658.0,14.145726333737127,1.5145996042033196,14.99082326784416,1.5325958991391295,14.433680631027691,1.51039191067828,14.348372980656189,1.417971856200242,13.617247480893688
14660.0,14.145826022388645,1.5146009400314713,14.990829481237872,1.532611528861486,14.433790591671983,1.5104072492752372,14.3484924646699,1.4180137139290334,13.617831344132043
14662.0,14.145925660409016,1.5146022752006263,14.990835691443273,1.5326271514682648,14.433900497347441,1.5104225809042298,14.348611889266047,1.4180555526610386,13.61841498980867
14664.0,14.146025247828135,1.5146036097111426,14.990841898462207,1.532642766962805,14.434010348083893,1.5104379055685149,14.348731254476611,1.4180973743862895,13.61899841473754
14666.0,14.146124784672864,1.5146049435633793,14.990848102296521,1.5326583753484453,14.434120143911716,1.510453223271348,14.348850560334135,1.4181391841882518,13.619581610395965
14668.0,14.146224270972958,1.5146062767576933,14.990854302948053,1.532673976628521,14.434229884860702,1.5104685340159834,14.348969806870556,1.4181809757858503,13.620164585492114
14670.0,14.146323706755696,1.5146076092944432,14.990860500418647,1.5326895708063666,14.434339570961159,1.510483837805674,14.349088994118357,1.4182227501048716,13.620747340848986
14672.0,14.146423092049863,1.5146089411739858,14.990866694710139,1.5327051578853155,14.434449202242956,1.5104991346436702,14.349208122109548,1.418264510549894,13.621329870157936
14674.0,14.146522426883145,1.5146102723966792,14.990872885824372,1.532720737868699,14.434558778736161,1.510514424533222,14.349327190876352,1.4183062556421615,13.621912176356199
14676.0,14.146621711284599,1.5146116029628802,14.990879073763182,1.5327363107598464,14.434668300470632,1.510529707477577,14.349446200450782,1.418347982192906,13.62249426614807
14678.0,14.146720945281915,1.5146129328729456,14.990885258528404,1.5327518765620862,14.434777767476493,1.510544983479981,14.349565150865113,1.418389691621836,13.623076137317334
14680.0,14.146820128903451,1.514614262127232,14.990891440121873,1.5327674352787444,14.434887179783619,1.510560252543679,14.34968404215137,1.4184313856132091,13.623657784494604
14682.0,14.146919262177718,1.514615590726096,14.990897618545425,1.5327829869131462,14.434996537421945,1.5105755146719142,14.349802874341643,1.4184730648695418,13.624239205047747
14684.0,14.147018345132532,1.514616918669894,14.99090379380089,1.5327985314686141,14.435105840421468,1.5105907698679282,14.349921647468074,1.4185147305758974,13.624820399175686
14686.0,14.14711737779598,1.5146182459589812,14.990909965890099,1.5328140689484706,14.43521508881203,1.5106060181349603,14.350040361562652,1.4185563786587623,13.625401375142474
14688.0,14.147216360196705,1.514619572593714,14.990916134814881,1.5328295993560346,14.435324282623457,1.5106212594762496,14.350159016657347,1.4185980091183934,13.62598213558288
14690.0,14.147315292362514,1.5146208985744476,14.990922300577068,1.5328451226946251,14.435433421885723,1.5106364938950323,14.350277612784286,1.4186396228902054,13.62656267812493
14692.0,14.14741417432149,1.514622223901538,14.990928463178488,1.532860638967558,14.43554250662863,1.510651721394544,14.350396149975412,1.418681220480178,13.627143000887031
14694.0,14.14751300610186,1.5146235485753394,14.99093462262096,1.5328761481781494,14.43565153688198,1.5106669419780183,14.350514628262665,1.4187228019763678,13.627723103278534
14696.0,14.14761178773129,1.5146248725962073,14.990940778906317,1.532891650329712,14.435760512675605,1.510682155648687,14.350633047678029,1.418764366049627,13.628302985602197
14698.0,14.147710519238549,1.514626195964496,14.99094693203638,1.5329071454255578,14.435869434039184,1.5106973624097808,14.35075140825332,1.4188059162087698,13.628882642158057
14700.0,14.14780920065144,1.5146275186805598,14.990953082012968,1.5329226334689967,14.435978301002635,1.5107125622645283,14.350869710020596,1.4188474517791225,13.629462073541944
14702.0,14.147907831997909,1.5146288407447535,14.990959228837905,1.5329381144633378,14.43608711359571,1.510727755216157,14.350987953011753,1.4188889711913832,13.630041285162399
14704.0,14.148006413305751,1.5146301621574303,14.990965372513013,1.5329535884118877,14.436195871848124,1.510742941267893,14.35110613725864,1.418930473404585,13.630620281304719
14706.0,14.148104944603322,1.5146314829189444,14.990971513040108,1.532969055317952,14.436304575789524,1.5107581204229603,14.351224262793043,1.4189719567120038,13.631199064158189
14708.0,14.148203425918688,1.5146328030296496,14.990977650421005,1.5329845151848338,14.43641322544968,1.5107732926845814,14.351342329646867,1.4190134234551044,13.631777627820249
14710.0,14.14830185727924,1.5146341224898987,14.990983784657523,1.5329999680158357,14.436521820858328,1.5107884580559778,14.351460337851986,1.4190548768827513,13.632355965173275
14712.0,14.148400238713457,1.5146354413000451,14.99098991575148,1.5330154138142578,14.436630362044996,1.5108036165403687,14.35157828744006,1.4190963152196887,13.632934079722784
14714.0,14.14849857024872,1.514636759460442,14.990996043704683,1.5330308525833996,14.43673884903942,1.510818768140972,14.35169617844296,1.4191377350931447,13.633511978762161
14716.0,14.14859685191393,1.514638076971441,14.99100216851895,1.5330462843265575,14.436847281871115,1.510833912861004,14.351814010892333,1.4191791378419527,13.63408966037993
14718.0,14.148695083735904,1.5146393938333955,14.99100829019609,1.5330617090470278,14.436955660569916,1.5108490507036803,14.351931784820145,1.4192205263251243,13.63466711927124
14720.0,14.14879326574299,1.5146407100466572,14.991014408737913,1.5330771267481045,14.437063985165215,1.510864181672213,14.352049500257916,1.4192618963360337,13.635244359095495
14722.0,14.148891397962974,1.5146420256115785,14.991020524146228,1.5330925374330797,14.437172255686637,1.5108793057698144,14.352167157237403,1.419303253258835,13.635821373603207
14724.0,14.148989480423921,1.5146433405285107,14.991026636422845,1.5331079411052446,14.437280472163732,1.5108944229996948,14.352284755790283,1.4193445939656222,13.636398165871183
14726.0,14.149087513153752,1.5146446547978056,14.991032745569566,1.5331233377678877,14.437388634626096,1.5109095333650626,14.35240229594828,1.419385917988431,13.636974739194871
14728.0,14.149185496179285,1.5146459684198148,14.991038851588199,1.5331387274242974,14.43749674310331,1.510924636869125,14.352519777743105,1.4194272257903395,13.637551092825014
14730.0,14.14928342952955,1.514647281394889,14.991044954480547,1.533154110077759,14.437604797624632,1.510939733515087,14.352637201206129,1.4194685176010027,13.638127226161338
14732.0,14.14938131323163,1.5146485937233796,14.991051054248416,1.5331694857315574,14.437712798219774,1.5109548233061525,14.3527545663692,1.4195097921848103,13.638703139366303
14734.0,14.149479147313446,1.5146499054056362,14.991057150893601,1.533184854388975,14.437820744918117,1.5109699062455244,14.352871873263815,1.4195510542800842,13.639278826728585
14736.0,14.149576931802645,1.5146512164420103,14.991063244417907,1.533200216053293,14.437928637749117,1.510984982336403,14.352989121921556,1.419592298293386,13.639854295335123
14738.0,14.149674666727275,1.5146525268328517,14.99106933482313,1.533215570727791,14.438036476742186,1.5110000515819881,14.353106312373955,1.419633526817485,13.640429544488617
14740.0,14.149772352114418,1.5146538365785105,14.991075422111074,1.5332309184157473,14.43814426192682,1.511015113985477,14.35322344465262,1.4196747397122933,13.641004573677488
14742.0,14.149869987992409,1.5146551456793365,14.991081506283528,1.5332462591204377,14.438251993332273,1.5110301695500659,14.35334051878894,1.4197159347594954,13.641579386144425
14744.0,14.149967574388604,1.5146564541356797,14.991087587342292,1.5332615928451374,14.438359670988046,1.5110452182789493,14.35345753481452,1.4197571137896876,13.64215397797297
14746.0,14.150065111330493,1.5146577619478885,14.99109366528916,1.533276919593119,14.438467294923466,1.5110602601753205,14.35357449276081,1.4197982809382172,13.6427283436494
14748.0,14.150162598845997,1.5146590691163129,14.991099740125922,1.533292239367655,14.438574865167817,1.5110752952423705,14.353691392659204,1.4198394293575158,13.643302494090692
14750.0,14.150260036962457,1.5146603756413015,14.991105811854375,1.533307552172014,14.438682381750478,1.5110903234832898,14.353808234541196,1.4198805597873807,13.64387643089116
14752.0,14.150357425707796,1.5146616815232035,14.991111880476303,1.5333228580094658,14.438789844700697,1.5111053449012664,14.35392501843815,1.4199216744671994,13.64445014743761
14754.0,14.150454765109352,1.5146629867623664,14.991117945993498,1.5333381568832762,14.438897254047827,1.511120359499487,14.354041744381536,1.4199627745682,13.645023639411232
14756.0,14.150552055195307,1.5146642913591388,14.991124008407748,1.5333534487967106,14.439004609821104,1.5111353672811374,14.354158412402693,1.4200038615104353,13.645596905951356
14758.0,14.15064929599191,1.5146655953138692,14.991130067720844,1.5333687337530324,14.439111912049938,1.511150368249401,14.354275022533148,1.4200449312962045,13.64616995492843
14760.0,14.150746487527751,1.5146668986269052,14.991136123934565,1.533384011755504,14.439219160763276,1.51116536240746,14.354391574803952,1.4200859839197366,13.646742789013611
14762.0,14.15084362983018,1.5146682012985944,14.9911421770507,1.5333992828073852,14.439326355990495,1.511180349758495,14.354508069246592,1.420127021471826,13.647315406099995
14764.0,14.150940722926258,1.514669503329284,14.991148227071033,1.5334145469119353,14.439433497760819,1.5111953303056853,14.354624505892406,1.4201680406871766,13.647887811046969
14766.0,14.15103776684403,1.5146708047193216,14.99115427399734,1.5334298040724113,14.43954058610333,1.511210304052208,14.354740884772571,1.4202090408684718,13.648460003725845
14768.0,14.151134761610557,1.5146721054690542,14.991160317831408,1.5334450542920688,14.439647621047296,1.5112252710012397,14.354857205918465,1.4202500269434797,13.649031973487599
14770.0,14.151231707253459,1.514673405578828,14.991166358575015,1.5334602975741616,14.439754602621797,1.5112402311559545,14.354973469361278,1.4202909990989596,13.649603717149287
14772.0,14.151328603800213,1.5146747050489902,14.991172396229938,1.5334755339219424,14.439861530855993,1.5112551845195255,14.355089675132264,1.4203319549147904,13.650175238290881
14774.0,14.151425451277884,1.5146760038798863,14.991178430797955,1.5334907633386616,14.439968405779013,1.5112701310951238,14.355205823262658,1.4203728971199636,13.650746534462366
14776.0,14.151522249714503,1.5146773020718634,14.991184462280843,1.533505985827569,14.440075227419864,1.5112850708859193,14.35532191378357,1.4204138246573819,13.651317608277338
14778.0,14.151618999136574,1.5146785996252667,14.991190490680378,1.5335212013919117,14.440181995807762,1.5113000038950806,14.355437946726315,1.4204547358254158,13.651888466059834
14780.0,14.151715699572392,1.5146798965404418,14.991196515998325,1.5335364100349365,14.44028871097159,1.5113149301257744,14.35555392212187,1.4204956295766216,13.652459112298025
14782.0,14.151812351048616,1.5146811928177346,14.991202538236472,1.5335516117598869,14.440395372940559,1.511329849581166,14.355669840001557,1.4205365042507356,13.653029548995828
14784.0,14.151908953592564,1.51468248845749,14.991208557396577,1.5335668065700063,14.440501981743589,1.511344762264419,14.35578570039638,1.4205773622517774,13.653599769879925
14786.0,14.152005507232271,1.5146837834600535,14.991214573480416,1.533581994468536,14.440608537409632,1.511359668178695,14.355901503337396,1.4206182068906799,13.654169767403907
14788.0,14.15210201199423,1.5146850778257694,14.991220586489757,1.5335971754587159,14.44071503996786,1.511374567327155,14.35601724885586,1.4206590352517345,13.654739544663096
14790.0,14.152198467906047,1.5146863715549828,14.991226596426367,1.533612349543784,14.440821489447089,1.5113894597129587,14.356132936982698,1.420699847730049,13.655309102204328
14792.0,14.152294874995047,1.5146876646480374,14.991232603292012,1.533627516726976,14.440927885876313,1.5114043453392627,14.356248567748986,1.4207406464395138,13.655878437712577
14794.0,14.152391233288288,1.5146889571052782,14.991238607088459,1.5336426770115286,14.441034229284497,1.5114192242092233,14.356364141185782,1.4207814279702418,13.656447556926931
14796.0,14.152487542812956,1.5146902489270486,14.991244607817471,1.5336578304006738,14.441140519700518,1.5114340963259953,14.356479657324059,1.4208221926218134,13.657016461092375
14798.0,14.15258380359664,1.5146915401136924,14.991250605480813,1.5336729768976438,14.441246757153252,1.5114489616927314,14.356595116194779,1.4208629414010923,13.657585147452195
14800.0,14.152680015666252,1.5146928306655532,14.991256600080245,1.5336881165056688,14.441352941671674,1.5114638203125828,14.356710517829004,1.4209036747745534,13.658153614371331
14802.0,14.152776179048987,1.5146941205829743,14.991262591617524,1.5337032492279774,14.441459073284616,1.5114786721887,14.356825862257658,1.420944392748061,13.658721861827253
14804.0,14.152872293771736,1.5146954098662986,14.991268580094417,1.5337183750677967,14.44156515202092,1.5114935173242308,14.35694114951167,1.420985095097115,13.659289890814154
14806.0,14.152968359862236,1.5146966985158694,14.991274565512676,1.5337334940283522,14.44167117790934,1.511508355722322,14.357056379621874,1.4210257815241638,13.659857702703937
14808.0,14.153064377347116,1.514697986532029,14.991280547874062,1.533748606112868,14.441777150978817,1.511523187386119,14.357171552619297,1.4210664517393923,13.660425298822553
14810.0,14.153160346253415,1.5146992739151206,14.991286527180328,1.5337637113245661,14.441883071258065,1.5115380123187663,14.35728666853474,1.4211071042986974,13.660992680223606
14812.0,14.15325626660858,1.5147005606654853,14.991292503433229,1.5337788096666678,14.44198893877581,1.5115528305234052,14.357401727399015,1.4211477439212024,13.661559841213927
14814.0,14.153352138439793,1.5147018467834659,14.991298476634519,1.533793901142392,14.442094753560891,1.5115676420031767,14.357516729243034,1.4211883650823953,13.662126788401316
14816.0,14.153447961773672,1.514703132269404,14.991304446785952,1.533808985754956,14.44220051564211,1.5115824467612207,14.357631674097686,1.4212289692784092,13.662693520364911
14818.0,14.153543736637396,1.514704417123641,14.991310413889277,1.5338240635075762,14.442306225048101,1.5115972448006734,14.357746561993686,1.4212695601913876,13.663260029423363
14820.0,14.153639463057711,1.5147057013465193,14.991316377946244,1.5338391344034668,14.44241188180758,1.511612036124672,14.357861392961818,1.4213101364309706,13.663826317989574
14822.0,14.15373514106276,1.5147069849383787,14.9913223389586,1.533854198445841,14.44251748594915,1.5116268207363508,14.35797616703277,1.4213506948013774,13.664392392787201
14824.0,14.153830770677919,1.514708267899561,14.991328296928096,1.5338692556379099,14.44262303750177,1.5116415986388432,14.35809088423758,1.421391236675822,13.664958251886263
14826.0,14.153926351931457,1.5147095502304069,14.991334251856475,1.5338843059828835,14.442728536493771,1.5116563698352803,14.35820554460665,1.4214317648765675,13.665523890320568
14828.0,14.154021884849431,1.5147108319312568,14.991340203745487,1.5338993494839697,14.442833982954015,1.5116711343287927,14.358320148170916,1.421472276328779,13.666089312280786
14830.0,14.154117369459152,1.5147121130024508,14.991346152596872,1.5339143861443756,14.442939376910974,1.5116858921225087,14.358434694960923,1.4215127726267216,13.6666545184709
14832.0,14.154212805787365,1.5147133934443295,14.991352098412376,1.5339294159673056,14.443044718393278,1.5117006432195552,14.358549185007377,1.4215532510378068,13.66721951261346
14834.0,14.154308193861784,1.5147146732572325,14.991358041193738,1.533944438955964,14.443150007429479,1.5117153876230578,14.3586636183409,1.4215937124219167,13.667784293577064
14836.0,14.15440353370833,1.5147159524414997,14.991363980942701,1.533959455113552,14.443255244048357,1.5117301253361402,14.358777994992344,1.4216341580903271,13.668348856950693
14838.0,14.15449882535416,1.5147172309974704,14.991369917661,1.5339744644432702,14.443360428278295,1.5117448563619256,14.358892314992158,1.421674588638886,13.668913200195089
14840.0,14.154594068826023,1.5147185089254838,14.99137585135038,1.5339894669483176,14.443465560147834,1.511759580703534,14.359006578370952,1.4217150041094682,13.669477322899986
14842.0,14.154689264151207,1.5147197862258794,14.991381782012569,1.5340044626318916,14.443570639685458,1.5117742983640854,14.359120785159277,1.4217554042707667,13.670041225974652
14844.0,14.154784411356182,1.514721062898996,14.99138770964931,1.5340194514971874,14.443675666919779,1.511789009346698,14.359234935387814,1.4217957888021149,13.6706049108642
14846.0,14.154879510467694,1.5147223389451716,14.991393634262334,1.5340344335473992,14.443780641879231,1.5118037136544875,14.359349029087067,1.4218361573867857,13.671168379039749
14848.0,14.154974561512612,1.5147236143647453,14.991399555853379,1.53404940878572,14.443885564592252,1.5118184112905695,14.35946306628753,1.4218765085552423,13.67173163172474
14850.0,14.155069564517813,1.5147248891580554,14.991405474424171,1.53406437721534,14.44399043508729,1.5118331022580567,14.35957704701972,1.4219168458088298,13.67229466339265
14852.0,14.1551645195099,1.5147261633254392,14.991411389976449,1.5340793388394491,14.44409525339281,1.5118477865600615,14.359690971314159,1.4219571673257179,13.67285747443102
14854.0,14.155259426515602,1.5147274368672352,14.991417302511934,1.5340942936612354,14.444200019537202,1.511862464199694,14.3598048392013,1.421997475323345,13.673420063492006
14856.0,14.155354285561797,1.5147287097837807,14.991423212032362,1.5341092416838853,14.444304733548845,1.511877135180063,14.359918650711583,1.4220377683667331,13.673982434362774
14858.0,14.155449096675078,1.5147299820754134,14.99142911853946,1.534124182910583,14.444409395456155,1.511891799504276,14.360032405875485,1.422078043423582,13.674544593773803
14860.0,14.155543859882176,1.51473125374247,14.991435022034945,1.534139117344512,14.44451400528748,1.5119064571754386,14.360146104723416,1.4221183019890589,13.675106539557602
14862.0,14.155638575209686,1.5147325247852876,14.991440922520557,1.5341540449888535,14.444618563071174,1.5119211081966555,14.360259747285781,1.4221585469469384,13.675668266597299
14864.0,14.155733242684336,1.514733795204203,14.991446819998012,1.5341689658467885,14.444723068835545,1.511935752571029,14.360373333592946,1.4221987764403452,13.676229779055195
14866.0,14.155827862332854,1.5147350649995532,14.991452714469034,1.5341838799214949,14.444827522608918,1.511950390301661,14.360486863675295,1.4222389859530602,13.676791084070334
14868.0,14.155922434181683,1.514736334171674,14.991458605935346,1.53419878721615,14.444931924419619,1.5119650213916507,14.360600337563202,1.422279181842749,13.6773521727611
14870.0,14.156016958257702,1.5147376027209014,14.991464494398667,1.5342136877339292,14.445036274295887,1.511979645844097,14.36071375528697,1.4223193617034302,13.677913045384514
14872.0,14.15611143458707,1.514738870647572,14.991470379860719,1.5342285814780061,14.445140572266045,1.5119942636620962,14.360827116876965,1.4223595254235601,13.678473703497595
14874.0,14.156205863196377,1.5147401379520211,14.991476262323214,1.5342434684515531,14.445244818358248,1.512008874848744,14.360940422363395,1.4223996735880424,13.679034145613963
14876.0,14.156300244112618,1.5147414046345844,14.99148214178788,1.5342583486577417,14.44534901260068,1.5120234794071334,14.361053671776498,1.4224398064293866,13.679594371052037
14878.0,14.156394577362107,1.5147426706955969,14.991488018256428,1.5342732220997402,14.445453155021653,1.5120380773403574,14.361166865146632,1.4224799238602186,13.680154380250139
14880.0,14.156488862971552,1.5147439361353938,14.99149389173057,1.5342880887807167,14.44555724564934,1.5120526686515066,14.361280002504026,1.4225200256392572,13.68071417430564
14882.0,14.156583100967127,1.5147452009543105,14.991499762212024,1.5343029487038375,14.44566128451197,1.5120672533436703,14.36139308387895,1.4225601114867163,13.681273754488593
14884.0,14.156677291375406,1.514746465152681,14.991505629702502,1.534317801872267,14.44576527163763,1.5120818314199362,14.361506109301533,1.4226001811427391,13.681833121926456
14886.0,14.156771434222968,1.51474772873084,14.991511494203712,1.5343326482891682,14.44586920705445,1.5120964028833908,14.36161907880196,1.422640233194823,13.682392277442492
14888.0,14.156865529536532,1.5147489916891217,14.991517355717372,1.5343474879577026,14.445973090790577,1.5121109677371183,14.36173199241042,1.4226802711953415,13.682951215108666
14890.0,14.156959577341567,1.5147502540278603,14.991523214245184,1.53436232088103,14.446076922874205,1.5121255259842028,14.361844850157144,1.422720294561454,13.68350993494417
14892.0,14.157053577665739,1.5147515157473896,14.991529069788855,1.534377147062309,14.446180703333193,1.5121400776277256,14.361957652072043,1.422760300629632,13.684068441659802
14894.0,14.157147530534534,1.5147527768480433,14.9915349223501,1.5343919665046966,14.44628443219585,1.512154622670767,14.362070398185462,1.4228002921745564,13.684626732444038
14896.0,14.157241435974928,1.514754037330155,14.991540771930616,1.5344067792113483,14.446388109490087,1.5121691611164056,14.362183088527354,1.422840268307834,13.685184808752016
14898.0,14.157335294012796,1.5147552971940574,14.991546618532116,1.5344215851854173,14.446491735244038,1.5121836929677193,14.36229572312789,1.4228802263345817,13.685742675424326
14900.0,14.157429104674858,1.514756556440084,14.991552462156298,1.5344363844300564,14.446595309485629,1.512198218227783,14.362408302017037,1.422920167927955,13.686300329020053
14902.0,14.157522867987534,1.5147578150685677,14.991558302804865,1.534451176948416,14.446698832242921,1.5122127368996723,14.362520825224895,1.422960094861906,13.68685776362583
14904.0,14.157616583976843,1.5147590730798406,14.991564140479522,1.5344659627436452,14.446802303543954,1.5122272489864585,14.362633292781535,1.4230000090391526,13.68741497653832
14906.0,14.157710252669347,1.5147603304742356,14.991569975181964,1.534480741818892,14.44690572341663,1.5122417544912141,14.3627457047169,1.4230399066957495,13.687971974541117
14908.0,14.157803874091057,1.5147615872520843,14.991575806913895,1.534495514177302,14.447009091888953,1.5122562534170085,14.362858061061026,1.4230797890902904,13.688528759925578
14910.0,14.1578974482684,1.5147628434137195,14.991581635677008,1.5345102798220203,14.447112408988797,1.5122707457669098,14.362970361843821,1.4231196533821127,13.689085337047164
14912.0,14.157990975227662,1.5147640989594726,14.991587461473003,1.5345250387561893,14.447215674744097,1.5122852315439854,14.363082607095249,1.4231595004376925,13.689641704783186
14914.0,14.158084454995125,1.514765353889675,14.991593284303576,1.5345397909829512,14.447318889182771,1.5122997107513,14.363194796845265,1.4231993316223635,13.69019785839808
14916.0,14.158177887597073,1.5147666082046585,14.991599104170419,1.5345545365054454,14.447422052332719,1.5123141833919185,14.363306931123798,1.4232391475994124,13.690753794889757
14918.0,14.158271273059377,1.514767861904754,14.991604921075226,1.5345692753268105,14.447525164221837,1.5123286494689023,14.363419009960772,1.4232789484762645,13.691309513354941
14920.0,14.158364611408452,1.5147691149902927,14.991610735019687,1.5345840074501835,14.447628224877896,1.5123431089853128,14.36353103338599,1.4233187328838681,13.69186501423405
14922.0,14.158457902670714,1.5147703674616046,14.991616546005499,1.5345987328786999,14.447731234328756,1.5123575619442093,14.363643001429327,1.4233585042716763,13.69242029216133
14924.0,14.15855114687189,1.5147716193190215,14.991622354034348,1.5346134516154928,14.447834192602306,1.5123720083486498,14.363754914120715,1.4233982607086568,13.69297534817045
14926.0,14.15864434403826,1.5147728705628727,14.991628159107925,1.5346281636636951,14.447937099726264,1.5123864482016902,14.36386677148989,1.4234380042917354,13.693530181748887
14928.0,14.15873749419637,1.5147741211934889,14.991633961227915,1.5346428690264378,14.448039955728417,1.5124008815063865,14.363978573566666,1.423477733473677,13.694084797556235
14930.0,14.15883059737195,1.5147753712111998,14.991639760396005,1.5346575677068492,14.448142760636646,1.5124153082657914,14.364090320380942,1.4235174463204294,13.694639203152162
14932.0,14.158923653590856,1.5147766206163356,14.991645556613879,1.534672259708058,14.44824551447865,1.512429728482957,14.364202011962446,1.4235571405242473,13.695193403499431
14934.0,14.159016662879633,1.5147778694092255,14.991651349883226,1.5346869450331897,14.448348217282074,1.512444142160934,14.364313648340842,1.4235968181649026,13.695747394198527
14936.0,14.159109625264275,1.514779117590199,14.991657140205724,1.5347016236853692,14.448450869074724,1.5124585493027713,14.364425229545958,1.4236364824348864,13.696301168621583
14938.0,14.159202540770508,1.5147803651595848,14.99166292758306,1.5347162956677196,14.448553469884317,1.5124729499115164,14.364536755607528,1.4236761316001023,13.696854730189614
