Distance_m,Water_Depth_m,Flow_Rate_m3s
5333.333333333334,1.1382442181682093,9.962597240175644
5366.666666666667,1.141284640576207,9.882821098097265
5400.0,1.1441734385163107,9.81582481884977
5433.333333333334,1.1467642822206359,9.762417867570608
5466.666666666667,1.149114259280731,9.720903252590697
5500.0,1.1511154755206152,9.692233063786096
5533.333333333334,1.1528153600617201,9.67477122409706
5566.666666666667,1.1542164334747438,9.667210929132775
5600.0,1.1553490125039656,9.66810873528531
5633.333333333334,1.1562384104816155,9.676070229718395
5666.666666666667,1.1569282817564346,9.689462600310163
5700.0,1.1574514601609471,9.70693919852578
5733.333333333334,1.15784486238601,9.727223080160547
5766.666666666667,1.1581413886961343,9.749192837232949
5800.0,1.1583708720043386,9.771895688414983
5833.333333333334,1.158557597082639,9.794575005808692
5866.666666666667,1.158722173179384,9.816624913046411
5900.0,1.1588800705861224,9.837602254766221
5933.333333333334,1.1590424614146544,9.857203003568596
5966.666666666667,1.1592165092983095,9.875242170856044
6000.0,1.159406029277067,9.891631540382756
6033.333333333334,1.159611916986762,9.906362440281187
6066.666666666667,1.1598328954483912,9.91948425812837
6100.0,1.1600660607688342,9.931087853714518
6133.333333333334,1.1603074448076756,9.941290704702599
6166.666666666667,1.1605524977547255,9.950224605410503
6200.0,1.160796515556218,9.958025587271933
6233.333333333334,1.1610349620770914,9.964826727030317
6266.666666666667,1.1612637267739223,9.970752867581043
6300.0,1.161479300083611,9.975917309917948
6333.333333333334,1.1616788801008693,9.980420094871015
6366.666666666667,1.1618604174434317,9.984347561405347
6400.0,1.1620226119324228,9.987772806715132
6433.333333333334,1.1621648684206638,9.990756824076296
6466.666666666667,1.162287224268988,9.993350032812039
6500.000000000001,1.1623902577386256,9.995593996219133
6533.333333333334,1.1624749861708679,9.997523161103352
6566.666666666667,1.1625427611668118,9.999166499593562
6600.000000000001,1.162595167070125,10.000548963799371
6633.333333333334,1.1626339271545751,10.00169270722933
6666.666666666667,1.162660820768212,10.002618051938143
6700.000000000001,1.16267761337655,10.003344203693876
6733.333333333334,1.1626860003755093,10.003889734039387
6766.666666666667,1.1626875646030812,10.004272860018162
6800.000000000001,1.1626837468102877,10.004511557858596
6833.333333333334,1.1626758278162765,10.004623549486777
6866.666666666667,1.1626649207416397,10.004626199686756
6900.000000000001,1.1626519715371901,10.004536358397575
6933.333333333334,1.1626377659868057,10.004370177732559
6966.666666666667,1.1626229414262814,10.004142927702649
7000.000000000001,1.16260800156945,10.003868828694502
7033.333333333334,1.1625933330348326,10.003560913097846
7066.666666666667,1.1625792224000868,10.003230923378705
7100.000000000001,1.1625658728568844,10.0028892495715
7133.333333333334,1.162553419779787,10.002544905707891
7166.666666666667,1.1625419447457555,10.002205542148573
7200.000000000001,1.1625314877379975,10.001877489073872
7233.333333333334,1.1625220574333315,10.001565825428456
7266.666666666667,1.1625136396038303,10.001274467279094
7300.000000000001,1.1625062037612894,10.001006269695315
7333.333333333334,1.1624997082392612,10.000763136762036
7366.666666666667,1.162494103945389,10.000546135054492
7400.000000000001,1.1624893370309914,10.000355606738353
7433.333333333334,1.1624853507200774,10.000191279311606
7466.666666666667,1.162482086521063,10.00005236981259
7500.000000000001,1.162479485016018,9.999937682034176
7533.333333333334,1.1624774863883909,9.999845695881362
7566.666666666667,1.1624760308143884,9.999774648478901
7600.000000000001,1.1624750588082977,9.99972260698014
7633.333333333334,1.1624745115801391,9.999687533261072
7666.666666666667,1.1624743314365857,9.999667340823116
7700.000000000001,1.1624744622338177,9.999659944295713
7733.333333333334,1.1624748498742614,9.99966330194742
7766.666666666667,1.1624754428277733,9.999675451601053
7800.000000000001,1.1624761926513552,9.9996945403219
7833.333333333334,1.1624770544792211,9.99971884822073
7866.666666666667,1.1624779874561666,9.999746806694239
7900.000000000001,1.1624789550908934,9.999777011419681
7933.333333333334,1.1624799255113074,9.999808230429357
7966.666666666667,1.1624808716101755,9.999839407613097
8000.000000000001,1.1624817710760964,9.999869662029791
8033.333333333334,1.1624826063110998,9.999898283447827
8066.666666666667,1.162483364241818,9.999924724574235
8100.000000000001,1.1624840360358584,9.999948590468312
8133.333333333334,1.1624846167385368,9.999969625663494
8166.666666666667,1.1624851048474931,9.99998769953763
8200.0,1.1624855018438816,10.000002790474571
8233.333333333334,1.1624858116989498,10.000014969347902
8266.666666666668,1.1624860403740054,10.000024382830794
8300.0,1.1624861953302097,10.000031236995582
8333.333333333334,1.162486285062514,10.000035781614407
8366.666666666668,1.1624863186695418,10.000038295510954
8400.0,1.1624863054685357,10.000039073245652
8433.333333333334,1.1624862546617245,10.000038413345685
8466.666666666668,1.1624861750578372,10.000036608220057
8500.0,1.1624860748500248,10.00003393583119
8533.333333333334,1.1624859614492882,10.000030653130738
8566.666666666668,1.162485841370684,10.000026991210326
8600.0,1.1624857201680934,10.000023152069293
8633.333333333334,1.1624856024122512,10.000019306862015
8666.666666666668,1.1624854917059946,10.000015595457636
8700.0,1.1624853907302717,10.000012127124881
